place_idx,place_name,place_county,place_po_start,place_po_end,gnis_idx,gnis_id,gnis_name,gnis_county,gnis_feature_class,confidence,match_strategy,notes
1103,Bryantville,Montgomery,1894.0,1905.0,1743.0,1311500.0,Grantville (historical),Montgomery,Populated Place,90.71428571428572,FUZZY_GENERAL,"Fuzzy match (score: 85.71428571428572), same county"
1166,Campbell County,Campbell,1806.0,,19978.0,1279457.0,Campbell Hollow,Campbell,Valley,90.0,FIRST_WORD,"First word match with suffix 'hollow', same county"
1169,Campbell Station,Maury,,,30595.0,1305645.0,Campbells Station,Maury,Populated Place,100.0,FUZZY_GENERAL,"Fuzzy match (score: 96.96969696969697), same county"
1171,Campbell Station,Knox,1805.0,1882.0,26705.0,1279461.0,Campbell Islands,Knox,Island,90.0,FIRST_WORD,"First word match with suffix 'islands', same county"
1255,Dollar Hill,Carroll,,,32118.0,1326807.0,Dollar,Carroll,Populated Place,95.0,NAME_VARIATION,Name variation: dollar
1392,Cedar Grove,Wilson,1823.0,1851.0,30849.0,1312820.0,Cedar Grove,Wilson,Populated Place,100.0,EXACT_MATCH,Exact name and county match
1468,Centralville,Wilson,1899.0,1902.0,1735.0,1312822.0,Centralville (historical),Wilson,Populated Place,100.0,EXACT_MATCH,Exact name and county match
1588,Cherry Valley,Wilson,1850.0,1904.0,28692.0,1305881.0,Cherry Valley,Wilson,Populated Place,100.0,EXACT_MATCH,Exact name and county match
2386,Arthur,Sevier,,,32318.0,1275913.0,Arthur,Claiborne,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2393,Asbury,Montgomery,,1858.0,28287.0,1327473.0,Asbury,Washington,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2393,Asbury,Montgomery,,1858.0,28598.0,1314604.0,Asbury,Stewart,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2393,Asbury,Montgomery,,1858.0,30494.0,1314603.0,Asbury,Coffee,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2407,Ashport,Tipton,,,31955.0,1275948.0,Ashport,Lauderdale,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2408,Ashwood,Maury,,,32649.0,1304886.0,Ashwood,Maury,Populated Place,100.0,EXACT_MATCH,Exact name and county match
2494,Bakers Station,Davidson,,1882.0,33761.0,1304933.0,Bakers,Davidson,Populated Place,95.0,NAME_VARIATION,Name variation: bakers
2498,Berlin,Maury,,1836.0,33612.0,1277039.0,Berlin,Marshall,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
2501,Berry,Benton,,1895.0,28078.0,1314667.0,Berry,Dickson,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
10273,Turkey Point,Humphreys,,,5552.0,1273014.0,Turkey Creek,Humphreys,Stream,90.0,FIRST_WORD,"First word match with suffix 'creek', same county"
10438,Vance(s) (Tank),Sullivan,,,30635.0,1327299.0,Vance,Sullivan,Populated Place,100.0,EXACT_MATCH,Exact name and county match
10566,Walnut Hill,Hawkins,1866.0,1894.0,31491.0,1273738.0,Walnut Hill,Sullivan,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
10566,Walnut Hill,Hawkins,1866.0,1894.0,32869.0,1273737.0,Walnut Hill,Roane,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
10566,Walnut Hill,Hawkins,1866.0,1894.0,33374.0,1273736.0,Walnut Hill,Crockett,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
11218,Adams Ford,Cumberland,,1913.0,16231.0,1275467.0,Adams Creek,Cumberland,Stream,90.0,FIRST_WORD,"First word match with suffix 'creek', same county"
11231,Alton Park,Hamilton,,1920.0,30112.0,1304816.0,Alton Park,Hamilton,Populated Place,100.0,EXACT_MATCH,Exact name and county match
11242,Ashbury,Washington,,,28287.0,1327473.0,Asbury,Washington,Populated Place,97.3076923076923,FUZZY_GENERAL,"Fuzzy match (score: 92.3076923076923), same county"
11259,Barrettsburg,,1833.0,,31051.0,1315100.0,Garrettsburg,Carroll,Populated Place,91.66666666666666,FUZZY_GENERAL,Fuzzy match (score: 91.66666666666666)
11610,Haysville,Shelby,,,29193.0,1287250.0,Haysville,Macon,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
11656,Beech Grove,Humphreys,,,1703.0,1313303.0,Beech Grove (historical),Dickson,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
11656,Beech Grove,Humphreys,,,27670.0,1314650.0,Beech Grove,Hawkins,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
11656,Beech Grove,Humphreys,,,28413.0,1314649.0,Beech Grove,Knox,Populated Place,90.0,FUZZY_GENERAL,"Fuzzy match (score: 100.0), different county"
